uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:25141FAgU1OmwoC9W2i5E3,"Tarcísio do Acordeon, Marcynho Sensação",Rolê,117,2,0.681,0.775,2,-4.153,0,0.0429,0.3,0.0,0.0724,160.067,4,174938
spotify:track:1nahzW3kfMuwReTka28tH5,Justin Bieber,Hold On,5,24,0.658,0.634,1,-6.068,0,0.0431,0.0104,0.0,0.12,140.002,4,170813
spotify:track:0siYMEsGrzzzlWLXK5zJfS,"Joel Corry, RAYE, David Guetta",BED,42,23,0.671,0.782,6,-4.593,1,0.0341,0.0142,0.00221,0.333,123.989,4,178088
spotify:track:5SwyN9hzmWjBsINlif8li8,Gusttavo Lima,Ficha Limpa,125,7,0.774,0.732,9,-4.227,1,0.0308,0.108,0.0,0.243,135.005,4,192725
spotify:track:42ahuAFlYGjIGBpVdHcLij,"Bizarrap, Duki, Nicki Nicole",YaMeFui,99,3,0.785,0.644,4,-4.76,0,0.0744,0.658,1.83e-05,0.275,100.959,4,182595
spotify:track:776AftMmFFAWUIEAb3lHhw,Måneskin,ZITTI E BUONI,12,14,0.625,0.939,4,-3.115,0,0.0669,0.00138,0.0,0.424,102.999,4,194787
spotify:track:7COGuXyTr12KvdaYXMqheC,"BANDIDO, Duki, Rei, Tiago PZK","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",103,8,0.769,0.812,1,-2.088,0,0.0825,0.281,2.63e-05,0.0781,180.003,4,280274
spotify:track:0ct6r3EGTcMLPtrXHDvVjc,Avicii,The Nights,44,23,0.527,0.835,6,-5.298,1,0.0433,0.0166,0.0,0.249,125.983,4,176658
spotify:track:5jzEwSyyymBlf1fa1o39T2,"Mora, Jhay Cortez",512,55,16,0.818,0.673,4,-7.542,0,0.148,0.348,0.0,0.172,87.961,4,193636
spotify:track:21AJQhGZpujjZQXByZAXpr,"Lil Tecca, Gunna",REPEAT IT (with Gunna),128,2,0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,108.641,3,190345
spotify:track:0FqVtQxRD3HsPltldG5v5M,João Gomes,Aquelas Coisas,131,6,0.682,0.873,6,-4.163,1,0.0449,0.402,0.0,0.0946,150.006,4,147072
spotify:track:3nkW3TPQjBip1lER4h78NX,Machine Gun Kelly,papercuts,140,1,0.528,0.627,11,-3.719,1,0.0373,0.0107,0.0,0.529,139.988,4,180371
spotify:track:7CIERzyqIwLVKGp00YbHRO,PinkPantheress,Pain,143,3,0.829,0.617,1,-8.497,1,0.14,0.227,0.00306,0.0618,125.605,4,98544
spotify:track:6OTKVgVpVaVjhRLYizPJKA,PinkPantheress,Just for me,145,1,0.796,0.625,0,-7.218,1,0.0645,0.653,0.00348,0.187,133.035,4,115801
spotify:track:03LfOYi0icz4souspZVVhq,"Bizarrap, Nicky Jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",19,7,0.627,0.849,1,-3.167,0,0.153,0.0913,0.0,0.145,89.907,4,158087
spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,76,19,0.442,0.538,4,-8.55,0,0.0451,0.717,2.95e-05,0.09,122.758,4,244360
spotify:track:0RSZ8EmUPEN3ySfCgytPke,Montez,Auf & Ab,144,3,0.714,0.425,1,-8.064,1,0.0809,0.403,0.000105,0.115,99.034,4,165477
spotify:track:2BITQ360Knh6qNAOqR7Dyq,"Trippie Redd, Playboi Carti",Miss The Rage (feat. Playboi Carti),19,15,0.584,0.859,8,-5.616,1,0.121,0.0144,0.0,0.847,77.005,4,236883
spotify:track:0xfMlIW8lS40qvpsUw1l0X,Kungs,Never Going Home,155,3,0.836,0.846,0,-4.673,1,0.0392,0.0907,0.047,0.057,122.042,4,169945
spotify:track:3Iba59sFmGhQ4kbCY5L8AX,Tom Grennan,Little Bit of Love,110,16,0.689,0.706,1,-4.48,0,0.0312,0.0833,0.0,0.105,106.52,4,226268
spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,13,50,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,124.08,4,247427
spotify:track:2rOnSn2piaqLAlYjtfUBlY,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur","Raataan Lambiyan (From ""Shershaah"")",161,1,0.72,0.63,10,-5.549,1,0.0413,0.615,0.0,0.108,81.009,4,230292
spotify:track:4laAKIq9ZxBCwf99rauPYb,"Becky Hill, David Guetta",Remember,162,2,0.612,0.862,8,-2.903,1,0.037,0.041,0.0,0.0907,123.849,4,160766
spotify:track:5F2xRvRFkxDvqdFtUNAEyw,"João Gomes, Vitor Fernandes",Se For Amor,154,4,0.667,0.899,11,-4.402,0,0.0322,0.423,1.84e-05,0.332,147.962,4,239928
spotify:track:3ZozFqJJlDBNIm4xqxn2ZD,Walker Hayes,Fancy Like,166,4,0.649,0.76,1,-6.487,1,0.0574,0.114,0.0,0.317,80.018,4,161853
spotify:track:0Kdj7nwaYQmvhxnqZaIQuW,Bo Burnham,Bezos I,83,5,0.694,0.948,2,-5.307,1,0.0361,0.00936,1.62e-05,0.139,115.044,4,58149
spotify:track:3yaYgjEFkRw3PVjW9mV1TO,"Smiley, Drake",Over The Top (feat. Drake),71,4,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,139.928,4,153406
spotify:track:1sx0XsWUusUoPstbvokZjP,Tai Verdes,A-O-K,173,1,0.731,0.626,11,-6.919,1,0.0805,0.125,0.0,0.183,82.488,4,173640
spotify:track:6Dy1jexKYriXAVG6evyUTJ,"Joel Corry, Jax Jones, Charli XCX, Saweetie",OUT OUT (feat. Charli XCX & Saweetie),174,1,0.787,0.833,8,-4.403,1,0.0478,0.018,0.00747,0.0374,123.97,4,162604
spotify:track:4DHDIdeayp8xvlyg22wREO,"Natti Natasha, Becky G",Ram Pam Pam,75,13,0.908,0.813,5,-2.749,0,0.0777,0.305,0.0,0.278,97.018,4,200785
spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,177,2,0.609,0.692,1,-2.958,1,0.0259,0.0157,0.0,0.0864,116.959,3,233720
spotify:track:2prnn41CblB8B4yWACDljP,"Shouse, David Guetta",Love Tonight - David Guetta Remix Edit,178,1,0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,126.002,4,158095
spotify:track:5u7twkeask1VIyDeNTElSU,Sech,Sal y Perrea,59,14,0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,90.025,4,216510
spotify:track:5vdp5UmvTsnMEMESIF2Ym7,Queen,Another One Bites The Dust - Remastered 2011,36,82,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,109.967,4,214653
spotify:track:5ajjAnNRh8bxFvaVHzpPjh,Madison Beer,Reckless,85,8,0.386,0.426,3,-6.642,1,0.0363,0.807,0.0,0.14,180.104,3,203385
spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,172,15,0.949,0.661,5,-4.244,0,0.0572,0.0302,0.0,0.0454,104.504,4,284200
spotify:track:1bWBG6IkMnDr3qvCKSvQT7,"Matheus Fernandes, Dilsinho",Baby Me Atende,128,10,0.65,0.792,6,-3.825,0,0.0393,0.607,2.36e-05,0.92,154.027,4,225672
spotify:track:7nc7mlSdWYeFom84zZ8Wr8,"Cochise, $NOT",Tell Em,110,12,0.672,0.717,5,-7.476,1,0.226,0.103,0.0,0.398,157.905,4,180380
spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, WizKid, Kyla",One Dance,12,109,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,103.967,4,173987
spotify:track:0qOnSQQF0yzuPWsXrQ9paz,"Gym Class Heroes, Adam Levine",Stereo Hearts (feat. Adam Levine),136,16,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,89.99,4,210960
spotify:track:70LLyzO7jT6DsQvCwwHDch,Maria Becerra,Mi Debilidad,199,1,0.74,0.649,7,-4.297,1,0.0601,0.172,0.000237,0.111,94.02,4,165957
spotify:track:1v1oIWf2Xgh54kIWuKsDf6,AURORA,Runaway,19,21,0.422,0.302,11,-9.214,1,0.0372,0.629,7.83e-05,0.104,114.089,4,248827
spotify:track:0gplL1WMoJ6iYaPgMCL0gX,Adele,Easy On Me,1,3,0.604,0.366,5,-7.519,1,0.0282,0.578,0.0,0.133,141.981,4,224695
spotify:track:50nfwKoDiSYg8zOCREWAm5,Ed Sheeran,Shivers,4,8,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,141.02,4,207853
spotify:track:7hU3IHwjX150XLoTVmjD0q,LISA,MONEY,5,8,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,140.026,4,168228
spotify:track:46HNZY1i7O6jwTA7Slo2PI,"Coldplay, BTS",My Universe,3,6,0.573,0.711,1,-6.268,0,0.0406,0.0114,0.0,0.328,105.006,4,226198
spotify:track:2Xr1dTzJee307rmrkt8c0g,CKay,love nwantiti (ah ah ah),9,8,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,93.005,4,145800
spotify:track:2gpWyfu7eZ01zzncHpxOtA,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),7,2,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,120.122,4,234000
spotify:track:4btFHqumCO31GksfuBLLv3,Ed Sheeran,Overpass Graffiti,14,1,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,175.908,4,236907
spotify:track:4gvrJnKCKIPiacNsWVQwEU,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,14,7,0.579,0.596,8,-4.823,1,0.0561,0.436,0.0938,0.0549,119.9,3,188369
spotify:track:0e8nrvls4Qqv5Rfa2UhqmO,Lil Nas X,THATS WHAT I WANT,3,7,0.737,0.846,1,-4.51,0,0.22,0.00614,0.0,0.0486,87.981,4,143901
spotify:track:4gzsuuZypVbxs0Af1LSZyB,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),12,5,0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,169.888,4,207301
spotify:track:07MDkzWARZaLEdKxo6yArG,"THE ANXIETY, WILLOW, Tyler Cole",Meet Me At Our Spot,24,9,0.773,0.47,2,-7.93,1,0.0299,0.0153,0.000193,0.0851,94.995,4,162680
spotify:track:3uUuGVFu1V7jTQL60S1r8z,"Lost Frequencies, Calum Scott",Where Are You Now,28,9,0.671,0.636,6,-8.117,0,0.103,0.515,0.000411,0.172,120.966,4,148197
spotify:track:6I3mqTwhRpn34SLVafSH7G,Justin Bieber,Ghost,31,7,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-05,0.415,153.96,4,153190
spotify:track:6f5ExP43esnvdKPddwKXJH,"NEIKED, Mae Muller, Polo G",Better Days (NEIKED x Mae Muller x Polo G),32,3,0.717,0.671,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,110.054,4,160657
spotify:track:0k1WUmIRnG3xU6fvvDVfRG,"Drake, Future, Young Thug",Way 2 Sexy (with Future & Young Thug),5,9,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,136.008,4,257605
spotify:track:2gQPv5jvVPqU2a9HhMNO1v,BoyWithUke,Toxic,36,3,0.594,0.612,8,-6.627,0,0.363,0.835,0.0,0.461,179.629,4,168020
spotify:track:2BEcap3xJtmiPaHKyfQi4e,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,40,8,0.734,0.846,9,-3.425,0,0.0489,0.166,1.74e-06,0.235,98.026,4,209884
spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,"Drake, 21 Savage, Project Pat",Knife Talk (with 21 Savage ft. Project Pat),10,9,0.849,0.424,5,-9.579,0,0.324,0.0635,0.0,0.0834,145.887,4,242966
spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,44,4,0.575,0.648,10,-4.891,1,0.0358,0.583,0.0,0.115,75.977,4,160240
spotify:track:6IPNp9PfaEqrzotY47TIWy,"DJ Snake, Ozuna, Megan Thee Stallion, LISA","SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",41,2,0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,100.015,4,225600
spotify:track:4knc1Fp3kbuq8bH2byOvLu,"Camilo, Evaluna Montaner",Índigo,39,3,0.748,0.779,0,-6.659,1,0.0342,0.00884,3.96e-05,0.113,128.91,4,214933
spotify:track:40iJIUlhi6renaREYGeIDS,"Drake, Travis Scott",Fair Trade (with Travis Scott),3,9,0.666,0.465,1,-8.545,1,0.26,0.0503,0.0,0.215,167.937,4,291175
spotify:track:0WSEq9Ko4kFPt8yo3ICd6T,Kanye West,Praise God,16,8,0.798,0.545,1,-6.466,1,0.168,0.00904,9.48e-05,0.258,118.029,4,226653
spotify:track:3JCaq3KDSROg3TXhdiDa9n,"Jhay Cortez, Anuel AA",Ley Seca,44,9,0.759,0.842,8,-3.758,1,0.096,0.101,0.0,0.134,105.059,4,263253
spotify:track:2SUxn2O9NHL6GHGQFgwCY0,Ed Sheeran,2step,57,1,0.763,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,95.002,4,153627
spotify:track:1r9xUipOqoNwggBpENDsvJ,"Imagine Dragons, JID, Arcane, League of Legends",Enemy (with JID) - from the series Arcane League of Legends,61,1,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,77.011,4,173381
spotify:track:5QYnNhTKsN3kE7OaqILA1U,Ed Sheeran,First Times,62,1,0.587,0.267,8,-9.206,1,0.0349,0.84,0.0,0.121,98.845,4,185853
spotify:track:6O5TrlFWTYvznd9fMC0VvU,Adele,When We Were Young,33,5,0.376,0.595,3,-5.936,1,0.0496,0.303,0.0,0.095,144.361,4,290900
spotify:track:6IAZHEBUIGJ6NJKxxOBIEr,Adele,Rolling in the Deep,36,5,0.73,0.769,8,-5.114,1,0.0298,0.138,0.0,0.0473,104.948,4,228093
spotify:track:04sN26COy28wTXYj3dMoiZ,Billie Eilish,Bored,51,6,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,119.959,4,180933
spotify:track:6pgqZ7Iw4LfHlfgWWaRFSY,TWICE,The Feels,57,5,0.808,0.903,9,-2.179,1,0.0729,0.0899,0.0,0.0816,120.044,4,198053
spotify:track:135Lf4Q0CzlMNfOxbEUsLH,Benson Boone,GHOST TOWN,72,2,0.391,0.335,0,-10.064,1,0.0763,0.389,0.0,0.102,174.185,3,193733
spotify:track:5lkpeJwmQKgY3bX2zChjxX,Adele,Someone Like You,38,6,0.556,0.319,9,-8.251,1,0.0281,0.893,0.0,0.0996,135.187,4,285240
spotify:track:2RGIuYTsyyHoOCqW0krvNE,"Avine Vinny, Matheus Fernandes",Coração Cachorro,72,4,0.739,0.758,0,-4.096,1,0.0372,0.439,0.0017,0.137,151.924,4,150802
spotify:track:32BeYxKPrig1LefHsC0Xuo,Billie Eilish,Happier Than Ever - Edit,70,8,0.334,0.599,0,-5.742,1,0.0365,0.0468,0.000392,0.205,161.74,3,151444
spotify:track:0rt63HYAAIzUZo5O2D0uA6,Ed Sheeran,Visiting Hours,30,5,0.471,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,149.609,4,215507
spotify:track:7uQZVznj0uQOGC9KhV2Mg6,LISA,LALISA,18,8,0.806,0.653,8,-6.283,1,0.0902,0.0282,0.000784,0.107,150.058,4,200690
spotify:track:2JiHR4gCDjXwYVRDmwdk95,Ed Sheeran,Tides,84,1,0.631,0.825,11,-3.971,1,0.0433,0.0167,0.0,0.122,129.942,3,195760
spotify:track:5rW7qTn83sCKtqBoneJs63,"bbno$, Rich Brian",edamame (feat. Rich Brian),76,11,0.815,0.849,4,-4.704,0,0.114,0.0229,0.000176,0.026,106.035,4,133707
spotify:track:3S2R0EVwBSAVMd5UMgKTL0,Michael Jackson,Thriller,90,4,0.773,0.859,11,-4.913,1,0.0747,0.0855,0.000187,0.914,118.459,4,357267
spotify:track:0DuWDLjriRPjDRoPgaCslY,Adele,Love In The Dark,46,4,0.331,0.341,9,-6.057,0,0.0309,0.528,0.0,0.109,109.821,4,285935
spotify:track:3eJH2nAjvNXdmPfBkALiPZ,Jason Derulo,Acapulco,92,4,0.774,0.792,10,-4.021,1,0.0523,0.051,0.0,0.155,122.062,4,139672
spotify:track:5reQI13tWWYDLMrGcUF4Mk,"Monsieur Periné, Vicente Garcia",Nuestra Canción,94,2,0.906,0.731,6,-7.021,0,0.0977,0.426,4.55e-06,0.0853,106.995,4,260080
spotify:track:3QFInJAm9eyaho5vBzxInN,"Baby Keem, Kendrick Lamar",family ties (with Kendrick Lamar),30,10,0.711,0.611,1,-5.453,1,0.33,0.00588,0.0,0.23,134.093,4,252262
spotify:track:6P096SaOzrgGxs8NWOfX7M,"Tiago PZK, Trueno",Salimo de Noche,96,1,0.669,0.628,2,-4.177,1,0.0526,0.294,1.83e-05,0.124,83.803,4,177857
spotify:track:4u06FbRh6FvV2FQZkouzCw,Henrique & Juliano,Arranhão - Ao Vivo,84,11,0.486,0.871,3,-3.642,0,0.258,0.617,0.0,0.97,151.175,4,153410
spotify:track:3NqBxTOMCJ3zW9CIP51td4,"Eslabon Armado, DannyLux",Jugaste y Sufrí,94,9,0.39,0.499,7,-7.778,1,0.0381,0.632,0.000497,0.115,200.156,1,275194
spotify:track:1is8gU4RVcN4J8xItxWoOY,Clinton Kane,I GUESS I'M IN LOVE,75,11,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,77.213,4,204094
spotify:track:37Nqx7iavZpotJSDXZWbJ3,"Drake, Lil Baby",Girls Want Girls (with Lil Baby),2,9,0.767,0.438,7,-8.726,0,0.29,0.181,0.0,0.142,86.975,4,221980
spotify:track:6Hfu9sc7jvv6coyy2LlzBF,Kanye West,Hurricane,5,10,0.587,0.561,0,-6.569,1,0.146,0.0466,0.0,0.109,80.009,4,243187
spotify:track:3NuLxTXowTRcguTh9RsPmM,Ed Sheeran,The Joker And The Queen,119,1,0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-05,0.275,134.019,4,185587
spotify:track:20on25jryn53hWghthWWW3,"ACRAZE, Cherish",Do It To It,120,1,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,124.927,4,157890
spotify:track:4kGdnA7FzSVsXC29LPghej,"Zé Felipe, Marcynho Sensação",Revoada No Colchão,115,5,0.704,0.936,8,-2.714,1,0.058,0.231,0.0,0.192,170.063,4,153448
spotify:track:5sv0WnUs74Orn6GoPmC5im,Ed Sheeran,Collide,127,1,0.672,0.73,5,-4.77,1,0.0372,0.113,0.0,0.0612,123.969,4,210213
spotify:track:0DsPj89zlY3Us7xb5cXK5h,"DJ Patrick Muniz, Dj Olliver, Mc Topre, Mc Rennan","Trava na Pose, Chama no Zoom, Da um Close (feat. Mc Rennan)",126,4,0.863,0.701,9,-5.038,0,0.212,0.63,0.000583,0.276,129.911,4,214270
spotify:track:0YbI9lWxUBsCJLb6EBydkr,Ed Sheeran,Leave Your Life,131,1,0.578,0.558,2,-5.438,1,0.0872,0.236,0.0,0.143,75.087,4,223867
spotify:track:7iqOIHHEmu6Vhw25GgQ2eA,"J Balvin, Sech",Una Nota,50,8,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,179.876,4,170760
spotify:track:704LUEih663hiE3CnyUrFW,KAROL G,SEJODIOTO,78,6,0.822,0.736,1,-3.969,1,0.15,0.157,0.000781,0.0748,175.93,4,181107
spotify:track:18ddJHQ7CUzNBiy55L0Xjj,RealestK,WFM,84,4,0.437,0.184,1,-17.667,1,0.0313,0.72,0.00253,0.113,80.088,4,136000
spotify:track:5TMLavqGRKNxgzMBrVpC9R,"zzoilo, Aitana",Mon Amour - Remix,123,9,0.748,0.761,2,-6.621,1,0.102,0.122,6.56e-06,0.0984,116.041,4,179940
spotify:track:6FE2iI43OZnszFLuLtvvmg,MKTO,Classic,125,5,0.72,0.791,1,-4.689,1,0.124,0.0384,0.0,0.157,102.071,4,175427
spotify:track:2wG1R0uDFwyobcWzVssC1J,PEDRO SAMPAIO,GALOPA,142,1,0.763,0.85,1,-4.036,0,0.0409,0.285,0.0,0.104,150.009,4,140500
spotify:track:4cGqn0E8JCSY9gQllQj4Mf,"Coldplay, Selena Gomez",Let Somebody Go,28,3,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,130.953,4,241595
spotify:track:0VuDtcT7H4CAljLZEH021x,Ed Sheeran,Stop The Rain,147,1,0.686,0.765,8,-4.778,1,0.118,0.0122,0.0,0.127,99.998,4,203493
spotify:track:29TPjc8wxfz4XMn21O7VsZ,Playboi Carti,Sky,152,3,0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,139.98,4,193234
spotify:track:0mJBiaODgK0XjOLCN5fItq,Sam Smith,Like I Can,55,11,0.656,0.627,7,-6.627,0,0.0379,0.343,2.17e-05,0.124,99.933,4,167066
spotify:track:15HMh4yxdf4wyxSZSlOgGZ,"Amaarae, Kali Uchis, Moliy",SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),159,1,0.859,0.525,1,-8.051,0,0.0592,0.434,2.34e-05,0.108,110.066,4,204764
spotify:track:4jDmJ51x1o9NZB5Nxxc7gY,George Michael,Careless Whisper,162,2,0.574,0.628,2,-8.815,0,0.036,0.13,0.0,0.271,153.119,4,300107
spotify:track:1i4F583d9v9RabcfOlKKVL,Ed Sheeran,Love In Slow Motion,166,1,0.485,0.54,1,-5.4,1,0.0253,0.668,0.0,0.0849,62.631,4,190933
spotify:track:64EA2RKyciBwCuVczLH6Ct,siouxxie sixxsta,masquerade,167,3,0.608,0.792,9,-5.721,1,0.0355,0.000674,0.653,0.252,161.104,4,144536
spotify:track:7lQWRAjyhTpCWFC0jmclT4,"Coolio, L.V.",Gangsta's Paradise,132,10,0.647,0.514,8,-10.05,1,0.0593,0.0655,0.0,0.398,79.974,4,240693
spotify:track:7j4OmvkjRz0PrjFADlHfQx,Adele,Set Fire to the Rain,61,4,0.603,0.67,2,-3.882,0,0.0249,0.00408,1.68e-06,0.112,107.993,4,242974
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,152,4,0.574,0.913,6,-4.793,0,0.133,0.061,0.00158,0.156,115.728,4,208400
spotify:track:3agFBAMPiIvzfTh7a9Udm6,Gusttavo Lima,Nota de Repúdio - Ao Vivo,136,6,0.811,0.807,4,-2.681,1,0.1,0.381,0.0,0.977,115.01,4,164949
spotify:track:6G2xXQRSZlEzYsUEb3uvuR,Ivan Cornejo,Está Dañada,90,4,0.405,0.565,1,-9.266,0,0.0372,0.38,0.0195,0.107,159.892,3,214149
spotify:track:1SOClUWhOi8vHZYMz3GluK,Jaymes Young,Infinity,136,3,0.671,0.673,11,-6.941,0,0.0444,0.148,5.29e-05,0.304,121.963,4,237720
spotify:track:46nvQpUDsxpS08UTFOeKTA,"MEDUZA, Hozier",Tell It To My Heart,180,1,0.539,0.715,11,-6.639,0,0.0595,0.0265,0.0,0.609,123.854,4,165524
spotify:track:48Ll1C6qAnP2UjnopQDh4a,"Mc Anjim, Dj Lv Mdp, DJ PH DA SERRA",Bala Love,120,8,0.628,0.318,9,-8.887,0,0.0507,0.807,0.101,0.19,86.453,5,221538
spotify:track:03NqHNdG3Ur6kciQWK6e8V,"Camila Cabello, Myke Towers, Tainy",Oh Na Na,185,1,0.744,0.862,0,-3.446,1,0.0622,0.0715,5.58e-06,0.0889,115.021,4,203653
spotify:track:0giiXonRhODYy4J1iy4Lb3,Rauw Alejandro,Sexo Virtual,160,8,0.704,0.739,8,-3.286,1,0.112,0.328,1.93e-05,0.0856,179.879,4,208292
spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,No Role Modelz,119,22,0.692,0.521,10,-8.465,0,0.33,0.301,0.0,0.0565,100.45,4,292987
spotify:track:2USlegnFJLrVLpoVfPimKB,"Gabry Ponte, LUM!X, Prezioso",Thunder,185,3,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-05,0.344,101.216,3,160000
spotify:track:1GWxwShcDEdSvlr0jcpYI1,cakal,Mahvettim,192,1,0.651,0.705,9,-6.187,0,0.053,0.362,0.0,0.111,141.064,4,156000
spotify:track:1Ov37jtRQ2YNAe8HzfczkL,Taylor Swift,Wildest Dreams (Taylor's Version),29,7,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,140.061,4,220433
spotify:track:7jwQlYGpOml9ETGre1HqGA,Rockwell,Somebody's Watching Me,196,1,0.82,0.357,1,-13.585,0,0.0437,0.0371,0.00452,0.0541,124.117,4,298867
spotify:track:30QR0ndUdiiMQMA9g1PGCm,$uicideboy$,"...And to Those I Love, Thanks for Sticking Around",92,7,0.792,0.511,2,-6.876,1,0.0409,0.124,9.04e-05,0.14,113.983,4,168490
spotify:track:00Blm7zeNqgYLPtW6zg8cj,"Post Malone, The Weeknd",One Right Now (with The Weeknd),9,1,0.687,0.781,1,-4.806,1,0.053,0.0361,0.0,0.0755,97.014,4,193507
spotify:track:4R67rQNSbbsR4TdUVOIdez,Travis Scott,ESCAPE PLAN,13,1,0.839,0.506,5,-6.714,0,0.133,0.00207,0.0,0.13,154.12,4,149610
spotify:track:4iN16F8JtVxG2UTzp3avGl,"Bruno Mars, Anderson .Paak, Silk Sonic",Smokin Out The Window,21,1,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,82.03,4,197443
spotify:track:08F16baYbciTva9P4BvpiI,Travis Scott,MAFIA,29,1,0.855,0.492,0,-7.578,0,0.0483,0.0775,6.71e-06,0.111,109.975,4,240000
spotify:track:08SB2OtZkaliju77WYEKxk,"Summer Walker, SZA",No Love (with SZA),63,1,0.707,0.618,1,-5.825,0,0.19,0.17,0.0,0.293,133.876,4,231498
spotify:track:4qsOrxBv09HhNSpsgMRXdC,"Marília Mendonça, Maiara & Maraisa",Esqueça-Me Se For Capaz,67,1,0.799,0.685,6,-5.366,0,0.0725,0.276,0.0,0.13,122.013,4,169059
spotify:track:1mrGEef8GuaEnDdw8J5BQp,"Bizarrap, Anuel AA","Anuel AA: Bzrp Music Sessions, Vol. 46",78,1,0.405,0.837,8,-4.188,0,0.294,0.347,0.0,0.0901,74.966,1,201507
spotify:track:053zWWZDziDJd3U94x8RuP,"Marília Mendonça, Maiara & Maraisa",Todo Mundo Menos Você,99,1,0.778,0.641,7,-5.258,1,0.0449,0.753,0.0,0.104,131.914,4,206171
spotify:track:18asYwWugKjjsihZ0YvRxO,"Tiësto, Ava Max",The Motto,104,1,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-05,0.0901,117.953,4,164819
spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,1,34,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,150.273,4,241107
spotify:track:2vXKRlJBXyOcvZYTdNeckS,"Gesaffelstein, The Weeknd",Lost in the Fire (feat. The Weeknd),12,7,0.658,0.671,2,-12.21,1,0.0363,0.0933,0.000927,0.115,100.966,4,202093
spotify:track:04S1pkp1VaIqjg8zZqknR5,Taylor Swift,Enchanted,154,1,0.535,0.618,8,-3.913,1,0.0273,0.0716,0.000388,0.169,81.975,4,352200
spotify:track:10IfXtjKQmOiON7tNAHv0y,JIN,Yours,165,1,0.488,0.427,6,-7.383,1,0.0382,0.354,0.0,0.0797,72.035,4,264840
spotify:track:4kELKaXaNP4EQR8Q8xNIID,Trueno,FEEL ME??,166,1,0.738,0.579,10,-5.88,0,0.0447,0.399,0.0,0.266,123.082,4,187332
