uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:7kuRvjpeUcn6qNV9IBXC2C,"Cauty, Brytiago, Darell, Cosculluela, Rafa Pabön, Chencho Corleone",Ta To Gucci (Remix),197,1,0.73,0.648,1,-6.405,0,0.378,0.383,0.000112,0.103,187.991,4,304859
spotify:track:1rgnBhdG2JDFTbYkYRZAku,Tones And I,Dance Monkey,1,16,0.826,0.593,6,-6.401,0,0.0976,0.688,0.000161,0.17,98.083,4,209755
spotify:track:1HfMVBKM75vxSfsQ5VefZ5,Selena Gomez,Lose You To Love Me,1,3,0.505,0.34,4,-9.005,1,0.0438,0.576,0.0,0.21,101.993,4,206459
spotify:track:2b8fOow8UzyDFAE27YhOZM,Maroon 5,Memories,3,7,0.764,0.32,11,-7.209,1,0.0546,0.837,0.0,0.0822,91.019,4,189486
spotify:track:21jGcNKet2qwijlDFuPiPb,Post Malone,Circles,1,10,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,120.042,4,215280
spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,5,1,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,123.941,4,183290
spotify:track:3eekarcy7kvN4yt5ZFzltW,Travis Scott,HIGHEST IN THE ROOM,1,5,0.598,0.427,7,-8.764,0,0.0317,0.0546,5.83e-06,0.21,76.469,4,175721
spotify:track:6v3KW9xbzN5yKLt9YKDYA2,"Shawn Mendes, Camila Cabello",Señorita,1,20,0.759,0.548,9,-6.049,0,0.029,0.0392,0.0,0.0828,116.967,4,190800
spotify:track:7aiClxsDWFRQ0Kzk5KI5ku,blackbear,hot girl bummer,9,11,0.778,0.559,6,-7.109,0,0.0776,0.128,0.0,0.399,129.989,1,185093
spotify:track:6cy3ki60hLwimwIje7tALf,"Black Eyed Peas, J Balvin",RITMO (Bad Boys For Life),10,4,0.721,0.716,10,-7.037,0,0.0657,0.0334,0.00084,0.237,104.994,4,221714
spotify:track:2QpGZOhTCHHiKmpSO9FW4h,Kanye West,Follow God,4,2,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,180.291,4,104591
spotify:track:2wrJq5XKLnmhRXHIAf9xBa,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",5,5,0.654,0.63,10,-4.644,1,0.0259,0.153,0.0,0.111,89.991,4,167693
spotify:track:2tnVG71enUj33Ic2nFN6kZ,Regard,Ride It,13,9,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,117.948,4,157606
spotify:track:70eFcWOvlMObDhURTqT4Fv,"Ed Sheeran, Khalid",Beautiful People (feat. Khalid),3,19,0.64,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,92.979,4,197867
spotify:track:1ZPWWSwCkxKfqdp4H0RFCo,Arizona Zervas,ROXANNE,15,2,0.621,0.601,6,-5.616,0,0.148,0.0522,0.0,0.46,116.735,5,163636
spotify:track:4yI3HpbSFSgFZtJP2kDe5m,Selena Gomez,Look At Her Now,9,2,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,154.355,5,162596
spotify:track:2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,1,32,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,135.128,4,194088
spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,Sam Smith,How Do You Sleep?,7,16,0.477,0.682,1,-4.931,0,0.0925,0.153,0.0,0.0763,110.567,5,202205
spotify:track:2ksOAxtIxY8yElEWw8RhgK,"Anuel AA, Daddy Yankee, KAROL G, J Balvin, Ozuna",China,2,16,0.786,0.808,7,-3.702,1,0.0882,0.0846,0.000289,0.0822,105.027,4,301714
spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,"Juice WRLD, YoungBoy Never Broke Again",Bandit (with YoungBoy Never Broke Again),14,5,0.474,0.631,5,-5.884,0,0.343,0.0687,0.0,0.132,180.051,4,189323
spotify:track:2plLJpUcYPFrl1sW2pMG63,Harry Styles,Lights Up,5,4,0.585,0.62,3,-8.09,0,0.0327,0.0426,0.00224,0.15,101.939,4,172227
spotify:track:1iQDltZqI7BXnHrFy4Qo1k,"SHAED, ZAYN",Trampoline (with ZAYN),22,6,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,126.803,4,184280
spotify:track:51Fjme0JiitpyXKuyQiCDo,"Y2K, bbno$",Lalala,4,20,0.843,0.39,2,-7.899,1,0.0846,0.178,0.0,0.137,129.972,4,160627
spotify:track:4vUmTMuQqjdnvlZmAH61Qk,"Ed Sheeran, Camila Cabello, Cardi B",South of the Border (feat. Camila Cabello & Cardi B),10,17,0.857,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,97.989,4,204467
spotify:track:0hVXuCcriWRGvwMV1r5Yn9,"Ed Sheeran, Justin Bieber",I Don't Care (with Justin Bieber),1,26,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,101.956,4,219947
spotify:track:6vBdBCoOhKHiYDDOcorfNo,"Post Malone, Young Thug",Goodbyes (feat. Young Thug),2,18,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,150.231,4,174960
spotify:track:7LzouaWGFCy4tkXDOOnEyM,Camila Cabello,Liar,22,9,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,98.016,4,207039
spotify:track:07Oz5StQ7GRoygNLaXs2pd,"Lizzo, Ariana Grande",Good as Hell (feat. Ariana Grande) - Remix,29,2,0.668,0.892,5,-3.001,0,0.0645,0.298,0.0,0.735,95.927,4,159011
spotify:track:3jbT1Y5MoPwEIpZndDDwVq,"Tainy, Anuel AA, Ozuna",Adicto (with Anuel AA & Ozuna),24,11,0.734,0.836,10,-4.803,0,0.0735,0.017,1.64e-05,0.179,80.002,4,270741
spotify:track:1lOe9qE0vR9zwWQAOk6CoO,Lil Tecca,Ransom,3,23,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,179.974,4,131240
spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,17,19,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,176.089,4,242573
spotify:track:56AMYGJzxBO6p8v0wEe9de,"Young Thug, Travis Scott, Gunna",Hot (Remix) [feat. Gunna and Travis Scott],33,1,0.845,0.631,7,-8.206,0,0.216,0.188,0.0,0.0806,111.983,4,279907
spotify:track:2TH65lNHgvLxCKXM3apjxI,"Bad Bunny, Tainy",Callaita,7,23,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,176.169,4,250534
spotify:track:1000nHvUdawXuUHgBod4Wv,Lil Nas X,Panini,7,20,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,153.848,4,114893
spotify:track:6moU77g9RQyMzHNuKEaQKq,Ali Gatie,It's You,27,21,0.732,0.463,11,-6.972,0,0.0287,0.374,0.0,0.194,95.971,4,212607
spotify:track:7vJS1DPc3FzBtqBs8n3mW5,"Ariana Grande, Normani, Nicki Minaj",Bad To You (with Normani & Nicki Minaj),37,1,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,147.983,4,171840
spotify:track:4R8BJggjosTswLxtkw8V7P,"Jhay Cortez, J Balvin, Bad Bunny",No Me Conoce - Remix,20,24,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,91.973,4,309120
spotify:track:6V9fHiv84WlVTg7CSnIVY2,Halsey,Graveyard,31,8,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,92.043,4,181806
spotify:track:6mAN61JH0dzyZpWslS11jy,"Rauw Alejandro, Farruko",Fantasias,40,6,0.879,0.703,1,-4.219,1,0.0701,0.143,0.0,0.0569,94.004,4,199711
spotify:track:7CZyCXKG6d5ALeq41sLzbw,"Post Malone, Ozzy Osbourne, Travis Scott",Take What You Want (feat. Ozzy Osbourne & Travis Scott),6,9,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,139.919,4,229573
spotify:track:7CHi4DtfK4heMlQaudCuHK,"MEDUZA, Becky Hill, Goodboys",Lose Control,42,3,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,123.935,4,168387
spotify:track:4sjiIpEv617LDXaidKioOI,"YNW Melly, 9lokknine",223's (feat. 9lokknine),32,9,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,94.998,4,176640
spotify:track:6osaMSJh9NguagEDQcZaKx,"DJ Snake, J Balvin, Tyga",Loco Contigo (feat. J. Balvin & Tyga),10,21,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,192.091,4,185195
spotify:track:2YpeDb67231RjR0MgVLzsG,"Lil Nas X, Billy Ray Cyrus",Old Town Road - Remix,2,31,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,136.041,4,157067
spotify:track:6wo37KVqFJhtuxPTpLCcfe,"The Chainsmokers, ILLENIUM, Lennon Stella",Takeaway,28,15,0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,85.332,1,209893
spotify:track:6RyaV7owmVU6fzEPE17sF1,Daddy Yankee,Que Tire Pa Lante,47,3,0.658,0.901,7,-2.814,1,0.0357,0.0478,0.0,0.12,93.979,4,210520
spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,"Sech, Ozuna",Si Te Vas,48,6,0.73,0.644,0,-4.124,1,0.132,0.0933,4.56e-06,0.143,174.101,4,204907
spotify:track:5hDAT527wXWNBnJlujhuUs,"Lil Mosey, Gunna",Stuck In A Dream (feat. Gunna),49,6,0.753,0.652,10,-5.943,0,0.0753,0.444,0.0,0.117,139.962,4,123560
spotify:track:7BlBVFwvbWvcwNcUarQmjk,"ROSALÍA, Ozuna","Yo x Ti, Tu x Mi",20,12,0.78,0.759,1,-3.292,1,0.225,0.462,0.000868,0.143,91.952,4,201040
spotify:track:5qmq61DAAOUaW8AUo8xKhh,Lizzo,Truth Hurts,16,28,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,158.087,4,173325
spotify:track:2pWOMNQJW3g2zmGjP0Vkb0,"Nicky Jam, Anuel AA",Whine Up,52,1,0.817,0.665,9,-6.224,0,0.0758,0.0549,0.0,0.103,104.957,4,215460
spotify:track:5Id5B3dxJZhPcV9GzgYZZe,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",Quizas,52,7,0.727,0.815,3,-2.454,1,0.153,0.0258,0.0,0.231,176.075,4,216067
spotify:track:1nocRtwyNPVtGcIJqfgdzZ,"Camilo, Pedro Capó",Tutu,27,13,0.731,0.832,9,-2.592,1,0.0503,0.273,0.0,0.0665,146.013,4,178613
spotify:track:3cphb8kdsjElYR7r5icK3H,Niall Horan,Nice To Meet Ya,56,5,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,109.034,4,158805
spotify:track:6XHVuErjQ4XNm6nDPVCxVX,"Chris Brown, Drake",No Guidance (feat. Drake),11,22,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,92.928,4,260640
spotify:track:314ZkcV7oLWG8yWE7LABvH,"BTS, Lauv",Make It Right (feat. Lauv),40,3,0.584,0.685,7,-7.811,1,0.425,0.0304,0.0,0.189,97.551,4,226321
spotify:track:0Z26mbSHJ1dkUu7g9DDgif,"Major Lazer, Khalid, Death Stranding: Timefall, Diplo",Trigger,50,2,0.57,0.585,8,-7.041,1,0.251,0.128,0.000105,0.111,97.285,4,171987
spotify:track:5aUSEPNd3m5xliFK4pn5mU,"Zedd, Kehlani",Good Thing (with Kehlani),53,6,0.693,0.564,1,-3.857,0,0.0378,0.399,0.0,0.0409,185.913,3,210901
spotify:track:5ry2OE6R2zPQFDO85XkgRb,"Drake, Rick Ross",Money In The Grave (Drake ft. Rick Ross),5,21,0.831,0.502,10,-4.045,0,0.046,0.101,0.0,0.122,100.541,4,205427
spotify:track:4IO8X9W69dIQe0EC5ALXhq,21 Savage,Immortal,62,1,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,184.194,4,254723
spotify:track:4sWuPniHClkInYAnzXAYUF,NLE Choppa,Camelot,47,8,0.787,0.713,7,-5.252,1,0.401,0.0849,0.0,0.717,175.046,4,148759
spotify:track:1DFD5Fotzgn6yYXkYsKiGs,"MEDUZA, Goodboys",Piece Of Your Heart,14,30,0.677,0.744,10,-6.806,0,0.0295,0.0404,0.00016,0.074,124.08,4,152913
spotify:track:6oJ6le65B3SEqPwMRNXWjY,"Kygo, Whitney Houston",Higher Love,31,19,0.693,0.678,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,103.952,4,228267
spotify:track:59s0s39NFWScuHDbHytI14,"Reik, J Balvin, Lalo Ebratt",Indeciso,66,9,0.738,0.748,0,-4.902,1,0.0453,0.182,0.0,0.11,94.949,4,217253
spotify:track:6kls8cSlUyHW2BUOkDJIZE,"Ellie Goulding, Juice WRLD",Hate Me (with Juice WRLD),66,13,0.657,0.768,8,-4.628,1,0.0507,0.108,0.0,0.144,75.025,4,186223
spotify:track:4a6q8CR2hzLk2plDkSxkfD,Bazzi,I.F.L.Y.,47,16,0.812,0.519,2,-4.823,1,0.0385,0.379,0.0,0.13,104.954,4,165714
spotify:track:4Of7rzpRpV1mWRbhp5rAqG,Lewis Capaldi,Bruises,70,16,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.186,111.202,4,220492
spotify:track:4t9a07PAghtQMRAIP9FQ7Z,"Lunay, Daddy Yankee, Bad Bunny",Soltera - Remix,8,26,0.795,0.783,5,-4.271,1,0.0432,0.361,0.0,0.437,92.01,4,266087
spotify:track:37zdqI4r1gswIzczSBkRon,"Lunay, Ozuna, Anuel AA",Aventura,73,2,0.729,0.726,5,-3.208,1,0.0422,0.223,0.0,0.101,92.025,4,217130
spotify:track:0rIAC4PXANcKmitJfoqmVm,Normani,Motivation,42,12,0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,170.918,4,193837
spotify:track:322tcqPhma7F6hfCeLisx0,"Lauv, Anne-Marie","fuck, i'm lonely (with Anne-Marie)",30,14,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,95.016,4,198973
spotify:track:6muOWhMh7Tf0UFUtMDBhUR,Coldplay,Orphans,52,2,0.503,0.808,11,-5.051,0,0.0451,0.0258,0.00149,0.557,107.973,4,197533
spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,5 Seconds of Summer,Teeth,46,11,0.756,0.448,3,-2.993,0,0.0404,0.0508,3.87e-06,0.11,139.031,4,204887
spotify:track:0y675KDleCZEudjoeL1sQQ,Lauv,Feelings,81,7,0.694,0.466,9,-6.758,1,0.0384,0.0934,0.0,0.098,103.018,4,189613
spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,Apache 207,Roller,66,11,0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,128.017,4,157093
spotify:track:3s4mrPrEFFPF0LmAfutW0n,"Young Thug, J. Cole, Travis Scott",The London (feat. J. Cole & Travis Scott),6,24,0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,97.991,4,200187
spotify:track:6zegtH6XXd2PDPLvy1Y0n2,"Ariana Grande, Miley Cyrus, Lana Del Rey",Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),3,8,0.644,0.755,1,-5.325,1,0.0448,0.00237,7.64e-06,0.0859,102.861,4,190067
spotify:track:05mDaV9Vb3wrzjF6OPZnhq,Post Malone,Saint-Tropez,4,9,0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,132.113,4,150867
spotify:track:4bTZeO72FwMa6wKOiqoynL,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",Otro Trago - Remix,11,15,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,175.988,4,287773
spotify:track:6oX9RuILbVIglevEhbg8iM,Nimo,KARMA,89,1,0.698,0.634,0,-6.121,0,0.0742,0.139,4.89e-06,0.338,159.992,4,255133
spotify:track:1ndyl3wJCFs872XZ3ztPk6,"Justin Quiles, Natti Natasha, Farruko, Lenny Tavárez, Dalex, Zion","DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",90,8,0.743,0.709,3,-3.922,0,0.0879,0.0451,5.18e-06,0.0809,170.001,4,258600
spotify:track:2bT1PH7Cw3J9p3t7nlXCdh,Shawn Mendes,If I Can't Have You,4,27,0.691,0.823,2,-4.197,1,0.0623,0.487,0.0,0.134,123.935,4,191467
spotify:track:46D0hYb1B7qiU33VtXt21W,Camila Cabello,Easy,80,4,0.574,0.593,4,-5.731,0,0.0463,0.411,1.55e-06,0.0966,128.073,4,194686
spotify:track:5099x34vBakWpGkHourFxP,"Maluma, J Balvin",Qué Pena,77,6,0.635,0.661,11,-6.425,0,0.364,0.102,0.0,0.336,126.15,5,212711
spotify:track:25ZAibhr3bdlMCLmubZDVt,"J Balvin, Bad Bunny",QUE PRETENDES,15,19,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,92.603,4,222347
spotify:track:0fySG6A6qLE8IvDpayb5bM,DaBaby,VIBEZ,53,6,0.768,0.652,1,-2.708,0,0.307,0.113,0.0,0.107,154.187,4,144935
spotify:track:7KbF6AdprOXEEHlsq11Z6d,Maluma,11 PM,31,25,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,95.692,4,175733
spotify:track:2SasoXZyv82yYgHiVOvxQn,Kanye West,On God,14,2,0.41,0.886,9,-4.413,0,0.155,0.0671,0.0,0.461,72.577,4,136351
spotify:track:4Ta3PhWmY50ZLU1uhKFKPE,Dermot Kennedy,Outnumbered,93,5,0.614,0.684,0,-5.79,1,0.157,0.247,0.0,0.0976,156.85,4,245700
spotify:track:4fwo6czG5nvOQMzhOto1ya,"Diplo, Jonas Brothers",Lonely (with Jonas Brothers),80,6,0.738,0.717,1,-5.121,1,0.0573,0.062,0.0,0.205,98.047,4,139813
spotify:track:2qG5sZ7Si6sdK74qLxedYM,"ROSALÍA, J Balvin, El Guincho",Con Altura,30,32,0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,97.963,4,161627
spotify:track:0Xek5rqai2jcOWCYWJfVCF,"Post Malone, DaBaby",Enemies (feat. DaBaby),7,9,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,76.388,4,196760
spotify:track:7pWK1kMgHy5lNNiIfuRbkP,"Martin Garrix, Dean Lewis",Used To Love (with Dean Lewis),105,1,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,118.97,4,236765
spotify:track:36orMWv2PgvnzXsd5CJ0yL,"Sam Feldt, RANI",Post Malone (feat. RANI),59,20,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,107.356,4,174444
spotify:track:3JWiDGQX2eTlFvKj3Yssj3,Kanye West,Closed On Sunday,12,2,0.799,0.291,11,-7.353,0,0.0318,0.873,0.000641,0.139,97.984,4,151873
spotify:track:1G2CAJeP7rCwOZjlSJ0Zw3,"Major Lazer, J Balvin, El Alfa, Diplo",Que Calor (feat. J Balvin & El Alfa),77,8,0.795,0.885,8,-4.129,1,0.0716,0.0372,0.00754,0.285,126.038,4,169998
spotify:track:0c7K73roy6RW4ebDkf4yGh,24kGoldn,VALENTINO,110,6,0.744,0.718,9,-4.853,0,0.181,0.197,0.0,0.134,151.098,4,179133
spotify:track:1dGr1c8CrMLDpV6mPbImSI,Taylor Swift,Lover,2,12,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,68.534,4,221307
spotify:track:5nCthAh3jt4xKuLJAifAaR,Katy Perry,Harleys In Hawaii,47,3,0.722,0.757,10,-6.207,0,0.132,0.185,6.32e-06,0.126,140.094,4,185815
spotify:track:0DiDStADDVh3SvAsoJAFMk,Jonas Brothers,Only Human,31,22,0.795,0.496,0,-5.883,1,0.0722,0.108,0.0,0.0645,94.01,4,183000
spotify:track:7sWRlDoTDX8geTR8zzr2vt,Post Malone,Hollywood's Bleeding,5,9,0.405,0.646,4,-3.206,0,0.0476,0.331,0.0,0.103,130.218,4,156267
spotify:track:0RLLvYBopDwooCyvnTwgYu,Lil Tjay,F.N,82,10,0.567,0.515,6,-10.265,0,0.247,0.354,0.0,0.078,120.1,1,224000
spotify:track:0Ryd8975WihbObpp5cPW1t,"Ariana Grande, Social House",boyfriend (with Social House),3,14,0.4,0.795,10,-3.731,0,0.461,0.119,0.0,0.159,190.097,4,186107
spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN,DaBaby,BOP,32,6,0.769,0.787,11,-3.909,1,0.367,0.189,0.0,0.129,126.77,4,159715
spotify:track:020wG4EHTwBy5h2rbpxqvK,"Marracash, thasup, Sfera Ebbasta",SUPREME - L'ego (feat. thasup & Sfera Ebbasta),127,1,0.656,0.661,9,-5.888,1,0.0602,0.0686,0.0,0.125,140.956,4,223045
spotify:track:6TqXcAFInzjp0bODyvrWEq,"Khalid, Disclosure",Talk (feat. Disclosure),10,39,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,135.984,4,197573
spotify:track:1tNJrcVe6gwLEiZCtprs1u,Dominic Fike,3 Nights,51,32,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,151.891,4,177667
spotify:track:39JRmdKFka1Oe09FoOCPI4,Kanye West,Selah,16,2,0.482,0.618,9,-5.673,0,0.197,0.647,0.000859,0.32,90.076,3,164620
spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,"Young Thug, Gunna",Hot (feat. Gunna),46,12,0.855,0.651,0,-8.044,0,0.235,0.063,0.0,0.0772,111.997,4,193027
spotify:track:2gwkD6igEhQbDQegRCcdoB,DaBaby,Suge,26,28,0.876,0.662,2,-6.482,0,0.426,0.0608,0.0,0.127,75.445,4,163320
spotify:track:6dNB3XdAzx7kTf5wa8Rg89,Apache 207,Wieso tust Du dir das an?,52,3,0.857,0.473,6,-6.962,0,0.0549,0.296,0.474,0.121,133.966,4,176067
spotify:track:5MPPttjfGap2C6j6eKcO6J,"Quality Control, Lil Baby, DaBaby",Baby (Lil Baby feat. DaBaby),67,16,0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,108.003,4,142417
spotify:track:4ZLzoOkj0MPWrTLvooIuaa,"Kina, Snøw",Get You The Moon (feat. Snøw),95,22,0.498,0.235,1,-16.541,0,0.188,0.72,0.0,0.144,118.917,4,179080
spotify:track:684EjRHwNsZQ9hCQxL4NYL,"Dímelo Flow, Nicky Jam, Sech, Farruko, Zion, Lunay","El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",87,10,0.747,0.647,9,-3.234,1,0.0737,0.113,0.0,0.112,87.988,4,233113
spotify:track:6RRNNciQGZEXnqk8SQ9yv5,Taylor Swift,You Need To Calm Down,4,21,0.771,0.671,2,-5.617,1,0.0553,0.00929,0.0,0.0637,85.026,4,171360
spotify:track:6klLvorLoo1sxvZcjJIY8I,YoungBoy Never Broke Again,Make No Sense,141,4,0.876,0.733,10,-4.478,0,0.333,0.0208,0.0,0.0999,154.904,4,148630
spotify:track:3QzAOrNlsabgbMwlZt7TAY,"Mustard, Roddy Ricch",Ballin' (with Roddy Ricch),139,5,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,97.008,4,180435
spotify:track:24bnCCysWnbNRNUT4LpHcP,"Kanye West, Ty Dolla $ign, Ant Clemons",Everything We Need,23,2,0.894,0.416,9,-6.823,0,0.0538,0.312,0.0,0.146,116.96,4,116560
spotify:track:4guBZjUyrGoHsTahO3IHdj,Lil Tecca,Did It Again,65,12,0.686,0.561,10,-9.929,0,0.191,0.185,0.0,0.114,148.775,4,116240
spotify:track:5a6pdCHlWS2ekOOQ70QnAr,Noah Cyrus,July,149,2,0.708,0.186,9,-8.953,0,0.0422,0.868,0.0,0.0779,72.541,4,156107
spotify:track:4fj7e6Tc48Bmomwyz2Z2XC,"Manuel Turizo, Anuel AA",Te Quemaste,120,9,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,176.053,4,199091
spotify:track:0oPOuDmmkVp3h6puekhs6P,"Kanye West, Clipse, Kenny G",Use This Gospel,25,2,0.611,0.459,0,-3.926,0,0.0422,0.614,0.0,0.126,148.28,4,213878
spotify:track:18uwL0vNUanqZH0ro2QcOP,Jeremy Zucker,comethru,111,18,0.795,0.178,0,-11.991,1,0.0574,0.607,0.0,0.623,93.982,4,181613
spotify:track:4hPpVbbakQNv8YTHYaOJP4,"Marshmello, Kane Brown",One Thing Right,30,20,0.659,0.625,4,-2.253,1,0.045,0.0644,0.0,0.582,88.042,4,181824
spotify:track:5PYQUBXc7NYeI1obMKSJK0,Katy Perry,Never Really Over,10,23,0.77,0.882,8,-4.792,1,0.0602,0.194,0.0,0.316,99.991,4,223523
spotify:track:0TMGV2zMZXOILVtQLtkI3G,Why Don't We,What Am I,156,4,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,163.862,4,184665
spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,1,16,0.336,0.627,7,-7.463,1,0.0384,0.164,0.0,0.0708,150.273,4,241107
spotify:track:5F8ffc8KWKNawllr5WsW0r,"Dadá Boladão, Tati Zaqui, OIK",Surtada - Remix Brega Funk,158,3,0.832,0.55,5,-7.026,0,0.0587,0.249,8.17e-06,0.182,154.064,4,152784
spotify:track:4B7fTyj1FIPvP9tT5X3DnR,Drake,Behind Barz - Bonus,61,8,0.854,0.554,8,-4.684,1,0.172,0.769,1.84e-06,0.0749,142.069,4,163121
spotify:track:735RSTb2xbtWbDtKD9XDYi,"Internet Money, Lil Tecca, A Boogie Wit da Hoodie",Somebody,161,2,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,89.921,4,174333
spotify:track:00ko9WaS4jOX1kEk3gvHjf,"Chance the Rapper, MadeinTYO, DaBaby",Hot Shower,65,3,0.899,0.509,9,-8.04,1,0.387,0.00157,0.0,0.0573,150.001,4,225924
spotify:track:6RyuoOJXNzlVWpfC5xQyeI,"Omar Montes, Bad Gyal",Alocao (With Bad Gyal),132,2,0.673,0.752,11,-4.705,0,0.0567,0.214,1.53e-06,0.106,178.005,4,209320
spotify:track:1tpbAGsGpZee5jDHMcLrUJ,"Dalex, Lenny Tavárez",Bellaquita,166,3,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,166.047,4,204787
spotify:track:2NSWi83peog6gHerzlMCqU,Trippie Redd,Love Me More,168,1,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.241,83.381,4,143713
spotify:track:0rFQ5cKYJ9WtHSKp9sxVYt,"Diplo, Morgan Wallen",Heartless (feat. Morgan Wallen),162,7,0.764,0.555,11,-6.414,1,0.0604,0.275,0.0,0.0824,111.004,4,169227
spotify:track:1GeNui6m825V8jP4uKiIaH,"Young Thug, Lil Baby",Bad Bad Bad (feat. Lil Baby),46,12,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,111.959,4,149040
spotify:track:57kdZIOAaolxAjB67d2yU3,Duki,Goteo,90,13,0.473,0.779,1,-3.725,1,0.0414,0.186,0.0,0.189,108.287,3,164458
spotify:track:3U4isOIWM3VvDubwSI3y7a,John Legend,All of Me,147,44,0.422,0.264,8,-7.064,1,0.0322,0.922,0.0,0.132,119.93,4,269560
spotify:track:6K5BsR04ijf3FHNzjbaagD,"Myke Towers, Farruko, Arcangel, Sech, Zion",Si Se Da - Remix,68,14,0.817,0.672,11,-5.612,0,0.299,0.441,0.0,0.13,93.999,4,332240
