uri,artist_names,track_name,peak_rank,weeks_on_chart,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,time_signature,duration_ms
spotify:track:4TOmcZvw0gHa7GiXRbcYAW,"Feid, Justin Quiles",PORFA,56,15,0.795,0.542,6,-8.106,0,0.193,0.0903,0.0,0.117,167.823,4,232653
spotify:track:1IWNylpZ477gIVUDpJL66u,"Lady Gaga, BLACKPINK",Sour Candy (with BLACKPINK),5,8,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12e-05,0.489,120.006,4,157707
spotify:track:7bDSLyTjZ1VjU5kPHTL3Ko,"Kontra K, Samra",Tiefschwarz (feat. Samra),129,1,0.751,0.783,7,-5.926,1,0.22,0.0715,1.94e-05,0.114,94.003,4,189739
spotify:track:4zGtfOglDBfVUypabBwIjQ,"ZAAC, Anitta, Tyga",Desce Pro Play (PA PA PA),112,3,0.935,0.71,11,-5.085,0,0.158,0.0769,1.92e-06,0.173,100.009,4,168507
spotify:track:4VXIryQMWpIdGgYR4TrjT1,Juice WRLD,All Girls Are The Same,48,47,0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,161.989,4,165820
spotify:track:6zEgnpM0qYmHLDnh8WPejL,J Balvin,Amarillo,26,17,0.641,0.857,1,-5.725,0,0.301,0.013,0.00534,0.0695,122.728,5,157733
spotify:track:7mEUjhl6aTztdHCrxoTgBG,"Kanye West, Travis Scott",Wash Us In The Blood,57,3,0.67,0.847,10,-4.85,1,0.409,0.184,0.0,0.304,137.22,4,189827
spotify:track:4SJHHpKhcuXwDsCsPqshXj,"Rauw Alejandro, Chencho Corleone",El Efecto,100,10,0.849,0.781,0,-4.635,0,0.159,0.406,0.0,0.0801,84.041,4,217143
spotify:track:3nS9a01VvXHQriLqJYwRqG,"Gunna, Young Thug",DOLLAZ ON MY HEAD (feat. Young Thug),69,8,0.825,0.458,0,-7.47,1,0.0577,0.114,0.0,0.102,145.115,4,197760
spotify:track:3dVvWnj4D8JGkKvo6Hucso,"6ix9ine, Nicki Minaj",TROLLZ (with Nicki Minaj),20,5,0.744,0.422,1,-8.946,1,0.294,0.0319,0.00011,0.11,180.006,4,202667
spotify:track:2alc8VZAzDgdAsL2QMk3hu,DripReport,Skechers,31,18,0.903,0.327,1,-9.727,1,0.0877,0.26,0.011,0.108,100.008,4,106000
spotify:track:0eeKDrQxjqNl5bX5VCHDcn,"Justin Quiles, Daddy Yankee, El Alfa",PAM,117,9,0.889,0.863,11,-3.011,1,0.0757,0.289,0.000603,0.0798,112.953,4,201000
spotify:track:55CHeLEfn5iJ0IIkgaa4si,Megan Thee Stallion,Savage,16,17,0.843,0.741,11,-5.609,1,0.334,0.0252,0.0,0.096,168.983,4,155497
spotify:track:45bE4HXI0AwGZXfZtMp8JR,Tate McRae,you broke me first,152,1,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,124.148,4,169266
spotify:track:4P6IttK2PRBjyr3fm0pP7t,"Trevor Daniel, Selena Gomez",Past Life (with Selena Gomez),129,3,0.612,0.539,3,-5.071,1,0.0488,0.104,0.0,0.18,79.948,4,186480
spotify:track:5f1joOtoMeyppIcJGZQvqJ,"Kane Brown, Swae Lee, Khalid",Be Like That - feat. Swae Lee & Khalid,154,1,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,86.97,4,191406
spotify:track:2QqJTIlGKRLJC3onkavYEz,"Polo G, Juice WRLD",Flex (feat. Juice WRLD),79,9,0.752,0.673,10,-5.792,0,0.153,0.0538,0.0,0.133,164.009,4,163902
spotify:track:5m3jpKkgkfoMcym1qjToFg,"Alex Rose, Rafa Pabön",Jangueo,122,18,0.851,0.688,11,-4.038,1,0.0565,0.238,1.93e-05,0.105,103.982,4,259600
spotify:track:6NfrH0ANGmgBXyxgV2PeXt,Bad Bunny,La Difícil,5,20,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,179.87,4,163084
spotify:track:1hg3RlqFZXJb5YgRoK9qmF,Pop Smoke,Gangstas,53,2,0.548,0.506,4,-7.434,0,0.102,0.203,0.0001,0.0788,119.987,5,160000
spotify:track:6c1QaQHdDhtFMfUkhueuXK,Red Velvet - IRENE & SEULGI,Monster,164,1,0.631,0.748,4,-2.569,0,0.0488,0.212,0.0,0.537,115.665,4,178413
spotify:track:2u6Jm2klS4yvAlbSHlxUwI,"Robin Schulz, Wes",Alane,169,1,0.581,0.799,3,-6.66,1,0.164,0.0419,9.43e-06,0.11,124.002,4,175016
spotify:track:6cx06DFPPHchuUAcTxznu9,"Joel Corry, MNEK",Head & Heart (feat. MNEK),170,1,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,122.953,4,166028
spotify:track:5rZlwNFl01HqLWBQGryKSm,"Pop Smoke, Lil Tjay",Mood Swings (feat. Lil Tjay),78,2,0.48,0.602,10,-6.335,0,0.368,0.487,0.0,0.0848,179.798,4,213333
spotify:track:3Ys2PYl1wyPKQIwyqhP9cQ,BTS,Stay Gold,72,3,0.723,0.634,1,-5.415,1,0.0542,0.0892,0.0,0.0787,129.017,4,243267
spotify:track:6EfBMJQwe2xLgldra6DaYp,6ix9ine,YAYA,139,2,0.672,0.733,11,-5.377,1,0.0566,0.00289,0.0,0.199,105.043,4,149857
spotify:track:7x4ASXYEKfQBCewcZhK776,KAROL G,"Ay, DiOs Mío!",177,1,0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,180.034,4,189653
spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,179,5,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,101.654,4,204280
spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,2,145,0.617,0.635,11,-6.769,0,0.0317,0.0498,1.44e-05,0.164,103.019,4,247160
spotify:track:7mcdgAXmb35dakBnfDIv3q,Anuel AA,Narcos,174,2,0.614,0.746,10,-3.527,0,0.196,0.347,1.43e-05,0.0874,168.072,4,259250
spotify:track:4EivmOT13NMpNSfTKn9p4s,"Doja Cat, Gucci Mane",Like That (feat. Gucci Mane),69,18,0.879,0.498,4,-6.027,0,0.18,0.239,0.0,0.0967,106.044,4,163173
spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,Sam Fischer,This City,105,13,0.605,0.377,11,-6.213,1,0.0443,0.733,0.0,0.0808,73.877,4,194853
spotify:track:3JKgcAa7r07ocVWcV8bS0H,Polo G,21,161,3,0.783,0.479,7,-10.646,1,0.541,0.149,0.0,0.101,176.027,4,163798
spotify:track:71d7LaAgPcNcUopu3OzmP7,"Pop Smoke, Rowdy Rebel",Make It Rain (feat. Rowdy Rebel),64,3,0.5,0.767,1,-4.105,1,0.403,0.162,9.79e-05,0.385,159.477,4,202443
spotify:track:5TGcyccg8Hkgn9jB7gUpMN,"VIZE, Tom Gregory",Never Let Me Down,194,1,0.758,0.848,10,-3.84,1,0.0456,0.207,0.0,0.114,127.948,4,153149
spotify:track:5EbtodsuLbxrFDH6j5avVS,"Camilo, Pablo Alborán",El Mismo Aire - con Pablo Alborán,196,1,0.483,0.492,0,-6.591,0,0.295,0.603,0.0,0.323,144.511,4,188213
spotify:track:5kkaSMcf4BFlhRRICCKZb6,Pop Smoke,Something Special,79,2,0.739,0.616,7,-6.963,0,0.0338,0.252,1.93e-06,0.101,91.071,4,158466
spotify:track:52zq2a71SGs3f1vJuv59ui,Juanfran,Como Llora,192,2,0.827,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,88.064,4,187500
spotify:track:5RqR4ZCCKJDcBLIn4sih9l,StaySolidRocky,Party Girl,9,9,0.728,0.431,6,-9.966,0,0.0622,0.749,0.0,0.0996,130.022,4,147800
spotify:track:5QZKcQDp0tCcvMdyqEciBV,"Tyla Yaweh, Post Malone",Tommy Lee (feat. Post Malone),56,3,0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,85.359,3,224638
spotify:track:2AlYncTpVHKwHb55F9lF6O,"Sleepy Hallow, Fousheé",Deep End Freestyle,72,7,0.868,0.479,4,-6.687,0,0.445,0.703,0.0,0.102,133.928,4,115200
spotify:track:2qzUpSVI4NnPyWxbXwumTj,Beyoncé,BLACK PARADE,90,2,0.824,0.555,1,-5.817,1,0.05,0.00337,6.42e-06,0.217,120.002,4,281273
spotify:track:0p3euGPg5LgFeQGC7bBFuR,"Miksu / Macloud, Summer Cem, Luciano, Jamule",XXL,123,1,0.798,0.527,5,-7.671,0,0.0447,0.227,3.82e-06,0.108,114.008,4,166173
spotify:track:7vgv8KZBSo0TPzyIWG9yzV,Ava Max,Salt,70,14,0.693,0.835,6,-3.242,1,0.0623,0.131,0.0,0.073,128.057,4,180283
spotify:track:4uqh9bualXNHXXwO2wPorc,Katy Perry,Daisies,52,7,0.639,0.546,1,-5.382,1,0.0407,0.0837,0.0,0.122,122.179,4,173124
spotify:track:41wtwzCZkXwpnakmwJ239F,Bad Bunny,Si Veo a Tu Mamá,7,18,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,129.928,4,170972
spotify:track:7ge7BHazYbVKi8qyZUX1Bm,Lil Baby,Emotionally Scarred,142,3,0.585,0.641,6,-4.269,0,0.133,0.0286,0.0,0.316,88.284,4,197530
spotify:track:56uXDJRCuoS7abX3SkzHKQ,Lil Uzi Vert,Myron,32,16,0.771,0.654,8,-6.976,0,0.298,0.055,0.0,0.214,155.047,4,224955
spotify:track:2bAAj29XGc4h1G4oEGYCmg,TWICE,MORE & MORE,67,5,0.739,0.841,5,-4.162,1,0.06,0.0312,0.0,0.173,106.99,4,199653
spotify:track:6WbTTAGKrQtCQvmc5BuYfh,Megan Thee Stallion,Girls in the Hood,166,1,0.821,0.863,6,-3.159,1,0.353,0.00824,0.0,0.0377,180.013,4,154324
spotify:track:5OxclJsdFESni44YlpNpkR,Bring Me The Horizon,Parasite Eve,169,1,0.589,0.797,9,-5.464,1,0.15,0.0289,4.35e-06,0.383,102.489,4,291813
spotify:track:74j34STf8L6uADnTN69ohv,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",El Efecto - Remix,158,8,0.771,0.769,0,-3.504,0,0.0694,0.18,1.57e-05,0.345,167.969,4,289899
spotify:track:4iHSE5R1U8jf84tRn52xRt,"iann dior, Lil Baby",Prospect (ft. Lil Baby),177,1,0.816,0.579,1,-6.097,1,0.0867,0.203,0.0,0.127,120.078,4,226314
spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,"The Chainsmokers, Halsey",Closer,2,151,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,95.01,4,244960
spotify:track:1zB4vmk8tFRmM9UULNzbLB,Imagine Dragons,Thunder,8,142,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,167.997,4,187147
spotify:track:7d8GetOsjbxYnlo6Y9e5Kw,The Killers,Mr. Brightside,148,40,0.352,0.928,1,-3.71,1,0.0758,0.00113,0.0,0.0987,148.026,4,222107
spotify:track:5T8EDUDqKcs6OSOwEsfqG7,Queen,Don't Stop Me Now - Remastered 2011,51,64,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,156.295,4,209413
spotify:track:11VApNQCWLJdzxWrlmwzUa,"Doja Cat, Nicki Minaj",Say So (feat. Nicki Minaj),25,9,0.856,0.641,11,-4.64,0,0.204,0.119,4.97e-06,0.427,111.004,4,206221
spotify:track:0D4GpOPInKiPxEfQMchu4p,"Boomdabash, Alessandra Amoroso",Karaoke,189,1,0.929,0.625,1,-5.728,1,0.14,0.289,1.2e-06,0.386,122.03,4,156493
spotify:track:3S0OXQeoh0w6AY8WQVckRW,Jason Mraz,I'm Yours,124,58,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,150.96,4,242947
spotify:track:3B0irDyS69y5eAz15xV2Ee,Avicii,Wake Me Up,13,27,0.532,0.783,2,-5.697,1,0.0523,0.00375,0.00123,0.161,124.084,4,247427
spotify:track:5CqkgDH8QZjSqqI3HmYxDD,Pashanim,Airwaves,145,7,0.885,0.578,5,-7.416,0,0.0783,0.0739,0.0903,0.102,131.999,4,178933
spotify:track:2jyjhRf6DVbMPU5zxagN2h,Passenger,Let Her Go,170,12,0.509,0.538,7,-7.335,1,0.0572,0.385,0.0,0.104,75.089,4,252867
spotify:track:4pUCKHjJ4Ijewc37rRrvHn,BLACKPINK,Kill This Love,5,21,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,131.974,4,189052
spotify:track:5XqCz18k96K8tx6DAYM97i,"Bad Bunny, Don Omar",PA' ROMPERLA,47,8,0.772,0.83,7,-5.019,1,0.0599,0.016,0.0,0.0843,94.011,4,194200
spotify:track:6Kj17Afjo1OKJYpf5VzCeo,"Drake, Playboi Carti",Pain 1993 (with Playboi Carti),12,1,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,77.271,4,149078
spotify:track:5fHrHoJKfCgBd35zwIBmUK,"Future, Drake, Young Thug",D4L,46,1,0.718,0.706,1,-5.709,1,0.06,0.0128,0.0,0.352,170.004,4,189176
spotify:track:05aZ9sAU1YXndHv0FMi9iW,"Drake, Fivio Foreign, Sosa Geek",Demons (feat. Fivio Foreign & Sosa Geek),49,1,0.543,0.766,0,-3.387,0,0.343,0.423,0.0,0.155,106.869,3,204805
spotify:track:5H4mXWKcicuLKDn4Jy0sK7,Drake,Time Flies,51,1,0.864,0.477,10,-5.786,1,0.224,0.201,0.0,0.182,86.46,4,192932
spotify:track:7eYAHC0RbBF9eaqWzT34Aq,"Drake, Future",Desires (with Future),53,1,0.812,0.506,5,-7.706,0,0.116,0.281,0.0,0.325,145.074,4,237946
spotify:track:3Q4gttWQ6hxqWOa3tHoTNi,"Drake, Chris Brown",Not You Too (feat. Chris Brown),55,1,0.458,0.452,9,-9.299,0,0.047,0.342,1.94e-05,0.0703,86.318,4,269680
spotify:track:1fipvP2zmef6vN2IwXfJhY,"Sam Smith, Demi Lovato",I’m Ready (with Demi Lovato),27,3,0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-05,0.282,155.051,4,200838
spotify:track:3KixNgUEaDtrKJVzdqjU5q,Drake,Landed,67,1,0.881,0.636,7,-4.629,1,0.287,0.00606,0.0,0.111,163.949,4,152195
spotify:track:5TCBWmEBrin7etRa4Lswr1,Drake,When To Say When,68,1,0.41,0.82,1,-6.808,1,0.533,0.252,0.0,0.538,170.718,4,223124
spotify:track:7v8OynJxOxHoeS5C2UA9Y7,"Capital Bra, Loredana",Nicht verdient,69,1,0.719,0.65,11,-7.274,0,0.232,0.381,0.0,0.167,77.981,4,176953
spotify:track:3IvMYBE7A3c7to1aEcfFJk,Drake,Deep Pockets,70,1,0.473,0.824,7,-3.68,0,0.163,0.482,0.0,0.605,77.888,4,222929
spotify:track:2RxC2peY3FtrurYmbbmanr,"Banda MS de Sergio Lizárraga, Snoop Dogg",Qué Maldición,71,1,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,177.951,4,203360
spotify:track:1I55Ea0zVoSKs6MqW7DQ3i,Drake,War,73,1,0.749,0.792,10,-4.151,0,0.0826,0.292,0.0,0.109,144.064,4,180000
spotify:track:0YkUwXxnTkeJBvt5upeEtP,Drake,From Florida With Love,84,1,0.787,0.477,6,-7.837,0,0.199,0.768,0.0,0.104,80.506,4,234783
spotify:track:6xZ4Q2k2ompmDppyeESIY8,Twenty One Pilots,Level of Concern,30,4,0.754,0.583,4,-7.34,0,0.0432,0.32,0.00015,0.144,122.012,4,220051
spotify:track:4HDCLYli2SUdkq9OjmvhSD,"PARTYNEXTDOOR, Rihanna",BELIEVE IT,22,6,0.43,0.7,6,-5.35,1,0.264,0.0902,0.0,0.216,158.373,4,183219
spotify:track:3frUvGrmGcay91lvFbOgsN,"Kygo, Zara Larsson, Tyga",Like It Is,43,6,0.794,0.728,1,-6.759,1,0.114,0.121,8.82e-06,0.227,105.024,4,183067
spotify:track:6fLVTVaHWaEfVKfEgbkf4D,Drake,Losses,89,1,0.551,0.57,1,-7.385,0,0.351,0.28,0.0,0.424,85.687,4,271184
spotify:track:4PV0uE5pZSh44E3NqNNDEH,Madison Beer,Selfish,79,5,0.375,0.461,9,-6.202,1,0.0279,0.627,0.0,0.386,75.217,4,223270
spotify:track:61ZM92T2zaXIVsqncThQzC,"Robin Schulz, Alida",In Your Eyes (feat. Alida),84,8,0.57,0.672,8,-5.888,0,0.0716,0.172,1.04e-06,0.0768,120.018,4,208222
spotify:track:69vlMrzHwATKzupwNcUPyK,"Bad Bunny, Daddy Yankee",La Santa,14,10,0.744,0.868,1,-4.524,1,0.047,0.0326,0.0,0.0822,93.037,4,206420
spotify:track:3kW4z2pIj5VY5fLjBrMRL5,Lil Uzi Vert,P2,21,9,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,155.086,4,234627
spotify:track:665AK0ovB11McZRwfa852G,"Vicetone, Tony Igy",Astronomia,98,5,0.653,0.945,5,-2.634,1,0.096,0.00561,0.915,0.439,126.093,4,198095
spotify:track:6xcJyGpfZbuuiequtnlKt4,Travis Scott,BUTTERFLY EFFECT,38,69,0.764,0.628,11,-5.851,1,0.0503,0.053,0.0,0.114,140.963,4,190557
spotify:track:7wBJfHzpfI3032CSD7CE2m,Travis Scott,STARGAZING,3,21,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,150.007,4,270715
spotify:track:4S2uhQE8L9V6p7rj7SiauJ,"YNW Melly, Juice WRLD",Suicidal (Remix) [feat. Juice WRLD],66,8,0.655,0.441,9,-5.245,0,0.0629,0.474,0.0,0.099,139.957,4,225857
spotify:track:0lSZh5W0wDeurkGzLYY6hf,"NAV, Gunna, Travis Scott",Turks (feat. Travis Scott),25,6,0.893,0.618,7,-4.425,0,0.112,0.0827,0.0,0.542,119.099,4,161377
spotify:track:0pYacDCZuRhcrwGUA5nTBe,"IU, SUGA",eight(Prod.&Feat. SUGA of BTS),131,1,0.676,0.869,1,-1.573,1,0.0423,0.115,0.0,0.132,120.029,4,167573
spotify:track:4QnC1bIaMSfDQvF4XDhV5M,Selena Gomez,Boyfriend,40,4,0.811,0.512,2,-6.381,1,0.17,0.218,0.0262,0.0768,92.046,4,161188
spotify:track:5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,125,8,0.606,0.799,9,-4.452,1,0.0261,0.0128,0.0,0.15,103.014,4,232907
spotify:track:6lU4BQWZomCWRfKSowfezE,Ufo361,Emotions,85,2,0.814,0.459,8,-10.859,1,0.282,0.351,0.0165,0.107,131.518,5,146013
spotify:track:3jT2LKH0RSbQ8jIUNFzXm5,"G Herbo, Lil Uzi Vert, Juice WRLD, Chance the Rapper",PTSD,126,7,0.883,0.808,1,-3.158,0,0.183,0.0317,0.0,0.207,119.012,4,232065
spotify:track:4r9jkMEnArtWGH2rL2FZl0,Bad Bunny,A Tu Merced,52,10,0.86,0.791,0,-4.784,1,0.0568,0.169,0.000106,0.106,92.023,4,175918
spotify:track:4Pu0a2TuHOYtI4CCE3HEXI,"Arcangel, Sech, Romeo Santos",Sigues Con El - Remix,120,4,0.747,0.693,1,-2.97,0,0.298,0.102,2.61e-06,0.0872,175.994,4,189567
spotify:track:1gVCEnryJhkdQcuC0Kbvor,DaBaby,FIND MY WAY,32,5,0.836,0.624,4,-6.75,0,0.184,0.187,0.0,0.138,103.0,4,139890
spotify:track:6DCZcSspjsKoFjzjrWoCdn,Drake,God's Plan,1,104,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,77.169,4,198973
spotify:track:2qxmye6gAegTMjLKEBoR3d,Alec Benjamin,Let Me Down Slowly,27,68,0.652,0.557,1,-5.714,0,0.0318,0.74,0.0,0.124,150.073,4,169354
spotify:track:3tv697PZNnaQN0Mn2zGhS5,Gusttavo Lima,A Gente Fez Amor - Ao Vivo,155,8,0.794,0.937,8,-2.44,0,0.0336,0.366,4.15e-06,0.962,134.012,4,237517
spotify:track:0pgj4EzB1XRqgZemoMNG5D,"Camilo, Evaluna Montaner",Por Primera Vez,103,4,0.72,0.606,1,-3.54,1,0.116,0.143,0.0,0.0824,165.882,4,182709
spotify:track:2hfoyc7ve6xM4ZEiNIiU1B,Joji,Gimme Love,58,3,0.482,0.631,5,-6.917,1,0.0986,0.696,0.0242,0.209,126.576,3,214558
spotify:track:5UusfWUMMLEXLMc1ViNZoe,Playboi Carti,@ MEH,32,3,0.876,0.492,11,-8.11,0,0.153,0.0136,0.000283,0.0678,151.044,4,166799
spotify:track:4xqIYGwwZTEem9U8A42SPF,Tory Lanez,Broke In A Minute,109,5,0.929,0.7,0,-5.595,0,0.0906,0.144,0.0,0.349,120.009,4,132024
spotify:track:0A37XY67wSdGqkGjtfW6aV,"Rauw Alejandro, Anuel AA, Natti Natasha, Farruko, Lunay",Fantasias - Remix,139,8,0.816,0.72,1,-4.454,1,0.0684,0.206,0.0,0.277,94.004,4,267242
spotify:track:4Oun2ylbjFKMPTiaSbbCih,"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),1,5,0.935,0.454,1,-7.509,1,0.375,0.0194,0.0,0.0824,133.073,4,187541
spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,2,6,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,180.067,4,199112
spotify:track:3tjFYV6RSFtuktYl3ZtYcq,"24kGoldn, iann dior",Mood (feat. iann dior),3,5,0.7,0.722,7,-3.558,0,0.0369,0.221,0.0,0.272,90.989,4,140526
spotify:track:0t1kP63rueHleOhQkYSXFY,BTS,Dynamite,2,3,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,114.044,4,199054
spotify:track:2SAqBLGA283SUiwJ3xOUVI,"Drake, Lil Durk",Laugh Now Cry Later (feat. Lil Durk),2,4,0.761,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,133.976,4,261493
spotify:track:2J4P46vCFm1rPkNkp9pZWX,"BLACKPINK, Selena Gomez",Ice Cream (with Selena Gomez),5,2,0.79,0.729,9,-3.843,1,0.334,0.0342,9.31e-05,0.0411,159.989,4,175813
spotify:track:4xqrdfXkTW4T0RauPLv3WA,Conan Gray,Heather,12,7,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,102.078,3,198040
spotify:track:2DQNYMRjisN3KAPj1bEwOI,"Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. Gunna, Don Toliver & NAV)",18,4,0.8,0.658,1,-6.142,0,0.079,0.25,0.0,0.111,140.042,4,195429
spotify:track:0EhpEsp4L0oRGM0vmeaN5e,"J Balvin, Dua Lipa, Bad Bunny, Tainy",UN DIA (ONE DAY) (Feat. Tainy),10,7,0.571,0.693,6,-8.234,0,0.0545,0.00536,0.0,0.173,168.169,4,232253
spotify:track:6EDO9iiTtwNv6waLwa1UUq,"DJ Khaled, Drake",POPSTAR (feat. Drake),7,8,0.8,0.56,5,-4.818,0,0.261,0.057,0.0,0.134,163.071,4,200221
spotify:track:27ycaQnQAxaPiyeg3nr2aB,Miley Cyrus,Midnight Sky,14,4,0.705,0.814,4,-5.466,0,0.0346,0.00115,0.00312,0.203,110.0,4,223279
spotify:track:6wQlQrTY5mVS8EGaFZVwVF,"Juice WRLD, The Weeknd",Smile (with The Weeknd),7,5,0.694,0.685,6,-6.535,0,0.133,0.224,0.0,0.124,158.831,4,196180
spotify:track:35RJhm1pEovTBwnNR0zWad,"DJ Khaled, Drake",GREECE (feat. Drake),22,8,0.695,0.343,5,-10.798,1,0.0432,0.0743,1.04e-06,0.107,85.84,4,218902
spotify:track:35UUpTmrcFXNIVIN26ujXl,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",Relación - Remix,40,1,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,171.943,4,247308
spotify:track:59qrUpoplZxbIZxk6X0Bm3,Jason Derulo,Take You Dancing,47,7,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,112.985,4,190306
spotify:track:4pXW6ZAHBz7ODXTRKklWrM,"Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL",Mamichula - con Nicki Nicole,37,7,0.696,0.678,4,-5.893,0,0.0735,0.582,2.22e-06,0.134,91.985,4,219202
spotify:track:6N22FZs2ZhPBYi3b9XPajV,Labrinth,Still Don't Know My Name,53,5,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,89.643,1,153294
spotify:track:6C6mUonH6MNdSg5pw7kOc9,"KHEA, Lenny Santos",Ayer Me Llamó Mi Ex (feat. Lenny Santos),49,3,0.752,0.716,10,-5.2,0,0.0325,0.254,0.0,0.243,117.007,4,206760
spotify:track:58AGoOGbwsQMhBbH0eFLRR,"Calvin Harris, The Weeknd",Over Now (with The Weeknd),24,2,0.612,0.884,4,-4.113,0,0.0454,0.0759,0.00132,0.247,178.043,4,210795
spotify:track:6fmQjRuo7XvRFCK2qex5hQ,Jerry Di,Mi Cuarto,61,3,0.854,0.525,1,-4.426,1,0.214,0.819,0.0,0.146,97.054,4,197587
spotify:track:70rFIfYN7lU6iTgUIVP42w,"Machine Gun Kelly, blackbear",my ex's best friend (with blackbear),63,5,0.728,0.685,5,-5.096,0,0.0433,0.00391,0.0,0.152,124.934,4,138970
spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,61,6,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,120.041,4,218107
spotify:track:7Bar1kLTmsRmH6FCKKMEyU,"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",Hit Different,72,1,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,120.074,4,202008
spotify:track:5DoLhdU27owX1NMrKLUbUl,scovs,Lean,76,4,0.863,0.669,6,-5.952,0,0.282,0.111,0.0,0.0569,164.062,4,260545
spotify:track:4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,cardigan,1,7,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,130.033,4,239560
spotify:track:5cpJFiNwYyWwFLH0V6B3N8,"Ozuna, Doja Cat, Sia",Del Mar,83,1,0.759,0.636,6,-5.585,1,0.0369,0.0224,0.000143,0.166,109.976,4,214507
spotify:track:67jvGGbJmOmVonlyX3mNkV,"Ozuna, KAROL G, Myke Towers",Caramelo - Remix,87,3,0.755,0.772,3,-4.539,0,0.154,0.0605,9.19e-05,0.223,168.062,4,233160
spotify:track:2ygvZOXrIeVL4xZmAWJT2C,Billie Eilish,my future,5,6,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.352,104.745,4,208155
spotify:track:7aGyRfJWtLqgJaZoG9lJhE,salem ilese,Mad at Disney,97,1,0.738,0.621,0,-7.313,1,0.0486,0.424,7.39e-06,0.692,113.968,4,136839
spotify:track:205HNJ73cgpC0LAOnuQiWT,"Kofs, Soso Maness, Elams, Jul, SCH, Naps, Solda, Houari, 13 Organisé",Bande organisée,101,3,0.901,0.939,6,-2.762,1,0.274,0.117,0.0,0.0643,142.948,4,356347
spotify:track:33gwZOGJWEZ7dRWPqPxBEZ,"Big Sean, Post Malone",Wolves (feat. Post Malone),102,1,0.724,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.351,160.048,4,199758
spotify:track:0wYOlCybpxFc2azWLyYj0S,WhoHeem,Lets Link,106,1,0.839,0.683,10,-9.232,0,0.165,0.00667,0.0,0.241,120.003,4,159955
spotify:track:4xWzZmX4K1yyrdtRfbUvjt,Niack,Oh Juliana,110,7,0.799,0.568,6,-3.089,1,0.25,0.387,0.0,0.0892,129.63,4,153078
